P.132_N.29_132/29/01_5,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,5,588
P.132_N.29_132/29/01_6,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,6,567
P.132_N.29_132/29/02_1,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/02,KAMPONG PACHITAN ,SEKOLAH KEBANGSAAN KG SAWAH,1,291
P.132_N.29_132/29/02_2,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/02,KAMPONG PACHITAN ,SEKOLAH KEBANGSAAN KG SAWAH,2,550
P.132_N.29_132/29/02_3,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/02,KAMPONG PACHITAN ,SEKOLAH KEBANGSAAN KG SAWAH,3,510
P.132_N.29_132/29/03_1,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/03,BUKIT PELANDOK ,SEKOLAH JENIS KEBANGSAAN (CINA) YIK CHIAO,1,287
P.132_N.29_132/29/03_2,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/03,BUKIT PELANDOK ,SEKOLAH JENIS KEBANGSAAN (CINA) YIK CHIAO,2,564
P.132_N.29_132/29/03_3,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/03,BUKIT PELANDOK ,SEKOLAH JENIS KEBANGSAAN (CINA) YIK CHIAO,3,559
P.132_N.29_132/29/03_4,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/03,BUKIT PELANDOK ,SEKOLAH JENIS KEBANGSAAN (CINA) YIK CHIAO,4,558
P.132_N.29_132/29/03_5,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/03,BUKIT PELANDOK ,SEKOLAH JENIS KEBANGSAAN (CINA) YIK CHIAO,5,533
P.132_N.29_132/29/04_1,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/04,SUNGAI NIPAH ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU SG NIPAH,1,300
P.132_N.29_132/29/04_2,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/04,SUNGAI NIPAH ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU SG NIPAH,2,541
P.132_N.29_132/29/05_1,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/05,CHUAH ,SEKOLAH KEBANGSAAN CHUAH,1,288
P.132_N.29_132/29/05_2,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/05,CHUAH ,SEKOLAH KEBANGSAAN CHUAH,2,525
P.132_N.29_132/29/05_3,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/05,CHUAH ,SEKOLAH KEBANGSAAN CHUAH,3,515
P.132_N.29_132/29/05_4,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/05,CHUAH ,SEKOLAH KEBANGSAAN CHUAH,4,522
P.132_N.29_132/29/05_5,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/05,CHUAH ,SEKOLAH KEBANGSAAN CHUAH,5,528
P.132_N.30_132/30/01_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/01,KAMPONG JIMAH BARU ,SEKOLAH KEBANGSAAN JIMAH BARU,1,285
P.132_N.30_132/30/01_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/01,KAMPONG JIMAH BARU ,SEKOLAH KEBANGSAAN JIMAH BARU,2,441
P.132_N.30_132/30/02_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/02,BANDAR SPRING HILL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRINGHILL,1,270
P.132_N.30_132/30/02_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/02,BANDAR SPRING HILL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRINGHILL,2,468
P.132_N.30_132/30/02_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/02,BANDAR SPRING HILL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRINGHILL,3,456
P.132_N.30_132/30/02_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/02,BANDAR SPRING HILL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRINGHILL,4,417
P.132_N.30_132/30/02_5,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/02,BANDAR SPRING HILL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRINGHILL,5,394
P.132_N.30_132/30/03_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/03,TAMAN INDAH JAYA ,SEKOLAH KEBANGSAAN LUKUT,1,295
P.132_N.30_132/30/03_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/03,TAMAN INDAH JAYA ,SEKOLAH KEBANGSAAN LUKUT,2,420
P.132_N.30_132/30/03_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/03,TAMAN INDAH JAYA ,SEKOLAH KEBANGSAAN LUKUT,3,415
P.132_N.30_132/30/03_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/03,TAMAN INDAH JAYA ,SEKOLAH KEBANGSAAN LUKUT,4,386
P.132_N.30_132/30/04_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,1,274
P.132_N.30_132/30/04_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,2,594
P.132_N.30_132/30/04_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,3,589
P.132_N.30_132/30/04_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,4,572
P.132_N.30_132/30/04_5,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,5,564
P.132_N.30_132/30/04_6,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/04,KUALA LUKUT ,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,6,555
P.132_N.30_132/30/05_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/05,LUKUT ,DEWAN WAWASAN LUKUT,1,272
P.132_N.30_132/30/05_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/05,LUKUT ,DEWAN WAWASAN LUKUT,2,548
P.132_N.30_132/30/05_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/05,LUKUT ,DEWAN WAWASAN LUKUT,3,544
P.132_N.30_132/30/05_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/05,LUKUT ,DEWAN WAWASAN LUKUT,4,520
P.132_N.30_132/30/05_5,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/05,LUKUT ,DEWAN WAWASAN LUKUT,5,524
P.132_N.30_132/30/06_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/06,SRI PARIT ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUKUT,1,278
P.132_N.30_132/30/06_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/06,SRI PARIT ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUKUT,2,597
P.132_N.30_132/30/06_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/06,SRI PARIT ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUKUT,3,560
P.132_N.30_132/30/06_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/06,SRI PARIT ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUKUT,4,555
P.132_N.30_132/30/06_5,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/06,SRI PARIT ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA LUKUT,5,580
P.132_N.30_132/30/07_1,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/07,TANJONG GEMOK ,DEWAN SRI TANJUNG (IPP),1,288
P.132_N.30_132/30/07_2,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/07,TANJONG GEMOK ,DEWAN SRI TANJUNG (IPP),2,465
P.132_N.30_132/30/07_3,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/07,TANJONG GEMOK ,DEWAN SRI TANJUNG (IPP),3,453
P.132_N.30_132/30/07_4,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/07,TANJONG GEMOK ,DEWAN SRI TANJUNG (IPP),4,478
P.132_N.30_132/30/07_5,,NORMAL VOTE,P.132,PORT DICKSON,N.30,LUKUT,132/30/07,TANJONG GEMOK ,DEWAN SRI TANJUNG (IPP),5,463
P.132_N.31_132/31/01_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/01,LADANG ATHERTON ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ATHERTON,1,287
P.132_N.31_132/31/02_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/02,PEKAN SILIAU ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SILIAU,1,350
P.132_N.31_132/31/02_2,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/02,PEKAN SILIAU ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SILIAU,2,176
P.132_N.31_132/31/03_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/03,LADANG BRADWALL ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BRADWALL,1,279
P.132_N.31_132/31/04_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/04,SUA BETONG ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SUA BETONG,1,231
P.132_N.31_132/31/04_2,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/04,SUA BETONG ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SUA BETONG,2,298
P.132_N.31_132/31/05_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/05,SUNGGALA ,SEKOLAH KEBANGSAAN SI-RUSA,1,194
P.132_N.31_132/31/06_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/06,KAMPONG BAGAN PINANG ,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,1,286
P.132_N.31_132/31/06_2,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/06,KAMPONG BAGAN PINANG ,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,2,481
P.132_N.31_132/31/06_3,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/06,KAMPONG BAGAN PINANG ,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,3,447
P.132_N.31_132/31/06_4,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/06,KAMPONG BAGAN PINANG ,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,4,440
P.132_N.31_132/31/06_5,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/06,KAMPONG BAGAN PINANG ,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,5,434
P.132_N.31_132/31/07_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA ,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,1,263
P.132_N.31_132/31/07_2,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA ,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,2,490
P.132_N.31_132/31/07_3,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA ,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,3,458
P.132_N.31_132/31/07_4,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA ,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,4,443
P.132_N.31_132/31/08_1,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,1,251
P.132_N.31_132/31/08_2,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,2,549
P.132_N.31_132/31/08_3,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,3,563
P.132_N.31_132/31/08_4,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,4,545
P.132_N.31_132/31/08_5,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,5,520
P.132_N.31_132/31/08_6,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,6,482
P.132_N.31_132/31/08_7,,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG ,SEKOLAH KEBANGSAAN TELOK KEMANG,7,493
P.132_N.32_132/32/01_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/01,AYER KUNING ,BALAI RAYA LADANG LEONG HIN SAN,1,284
P.132_N.32_132/32/01_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/01,AYER KUNING ,BALAI RAYA LADANG LEONG HIN SAN,2,389
P.132_N.32_132/32/02_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI ,SEKOLAH KEBANGSAAN LINGGI,1,259
P.132_N.32_132/32/02_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI ,SEKOLAH KEBANGSAAN LINGGI,2,437
P.132_N.32_132/32/02_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI ,SEKOLAH KEBANGSAAN LINGGI,3,451
P.132_N.32_132/32/02_4,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI ,SEKOLAH KEBANGSAAN LINGGI,4,427
P.132_N.32_132/32/03_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN ,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,1,293
P.132_N.32_132/32/03_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN ,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,2,346
P.132_N.32_132/32/03_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN ,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,3,344
P.132_N.32_132/32/04_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS ,SEKOLAH KEBANGSAAN PERMATANG PASIR,1,271
P.132_N.32_132/32/04_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS ,SEKOLAH KEBANGSAAN PERMATANG PASIR,2,382
P.132_N.32_132/32/04_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS ,SEKOLAH KEBANGSAAN PERMATANG PASIR,3,370
P.132_N.32_132/32/05_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/05,LADANG SENGKANG ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENGKANG,1,273
P.132_N.32_132/32/05_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/05,LADANG SENGKANG ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENGKANG,2,289
P.132_N.32_132/32/06_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA ,SEKOLAH KEBANGSAAN TANJONG AGAS,1,298
P.132_N.32_132/32/06_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA ,SEKOLAH KEBANGSAAN TANJONG AGAS,2,382
P.132_N.32_132/32/06_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA ,SEKOLAH KEBANGSAAN TANJONG AGAS,3,356
P.132_N.32_132/32/06_4,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA ,SEKOLAH KEBANGSAAN TANJONG AGAS,4,351
P.132_N.32_132/32/07_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG ,SEKOLAH KEBANGSAAN PASIR PANJANG,1,247
P.132_N.32_132/32/07_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG ,SEKOLAH KEBANGSAAN PASIR PANJANG,2,585
P.132_N.32_132/32/07_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG ,SEKOLAH KEBANGSAAN PASIR PANJANG,3,579
P.132_N.32_132/32/07_4,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG ,SEKOLAH KEBANGSAAN PASIR PANJANG,4,550
P.132_N.32_132/32/08_1,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,1,289
P.132_N.32_132/32/08_2,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,2,583
P.132_N.32_132/32/08_3,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,3,535
P.132_N.32_132/32/08_4,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,4,531
P.132_N.32_132/32/08_5,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,5,508
P.132_N.32_132/32/08_6,,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA ,SEKOLAH KEBANGSAAN INTAN PERDANA,6,500
P.132_N.33_132/33/01_1,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,1,252
P.132_N.33_132/33/01_2,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,2,525
P.132_N.33_132/33/01_3,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,3,546
P.132_N.33_132/33/01_4,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,4,521
P.132_N.33_132/33/01_5,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,5,521
P.132_N.33_132/33/01_6,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,6,515
P.132_N.33_132/33/01_7,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,7,498
P.132_N.33_132/33/01_8,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA ,KOLEJ VOKASIONAL PORT DICKSON,8,489
P.132_N.33_132/33/02_1,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB ,SEKOLAH KEBANGSAAN KAMPONG GELAM,1,273
P.132_N.33_132/33/02_2,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB ,SEKOLAH KEBANGSAAN KAMPONG GELAM,2,407
P.132_N.33_132/33/02_3,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB ,SEKOLAH KEBANGSAAN KAMPONG GELAM,3,409
P.132_N.33_132/33/02_4,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB ,SEKOLAH KEBANGSAAN KAMPONG GELAM,4,380
P.132_N.33_132/33/03_1,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,1,241
P.132_N.33_132/33/03_2,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,2,548
P.132_N.33_132/33/03_3,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,3,549
P.132_N.33_132/33/03_4,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,4,526
P.132_N.33_132/33/03_5,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,5,541
P.132_N.33_132/33/04_1,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,1,204
P.132_N.33_132/33/04_2,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,2,494
P.132_N.33_132/33/04_3,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,3,503
P.132_N.33_132/33/04_4,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,4,523
P.132_N.33_132/33/04_5,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,5,512
P.132_N.33_132/33/04_6,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,6,492
P.132_N.33_132/33/04_7,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,7,499
P.132_N.33_132/33/04_8,,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON ,SEKOLAH KEBANGSAAN PORT DICKSON,8,482
,,,,,,,,,,,
P.133_P.133/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.133,TAMPIN,P.133/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1234
P.133_P.133/EARLY VOTE_133/34/00_1,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,DEWAN BESAR BALAI POLIS GEMAS,1,30
P.133_P.133/EARLY VOTE_133/34/00_1,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,1,508
P.133_P.133/EARLY VOTE_133/34/00_2,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,2,498
P.133_P.133/EARLY VOTE_133/34/00_3,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,3,525
P.133_P.133/EARLY VOTE_133/34/00_4,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,4,517
P.133_P.133/EARLY VOTE_133/34/00_5,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,5,510
P.133_P.133/EARLY VOTE_133/34/00_6,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,6,446
P.133_P.133/EARLY VOTE_133/34/00_7,,EARLY VOTE,P.133,TAMPIN,P.133/EARLY VOTE,EARLY VOTE,133/34/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM SYED SIRAJUDDIN,7,437
